UF,RS
Cidade,CANDELARIA
Nome Posto,CANDELARIA
Latitude,-29.669444444444444
Longitude,-52.790277777777774
Codigo,2952034
Qtd. Anos,36
Ano,Maxima
1985,67.3
1986,173.2
1987,95.4
1988,65.2
1989,81.4
1990,83.6
1991,121
1992,98
1993,92.5
1994,93.8
1995,112
1996,104.8
1997,77
1998,91.2
1999,95
2000,72
2001,107.4
2002,85
2003,112
2004,75
2005,104
2006,83.5
2007,73
2008,98.9
2009,94.9
2010,58.1
2011,156.1
2012,107.8
2013,137.1
2014,132.5
2015,168
2016,132
2017,103.8
2018,97.5
2019,82
2020,78.2
