UF,RS
Cidade,IJUI
Nome Posto,MAUA
Latitude,-28.179166666666667
Longitude,-53.85777777777778
Codigo,2853040
Qtd. Anos,17
Ano,Maxima
2004,47
2005,100
2006,70.4
2007,127.4
2008,100.2
2009,62.1
2010,70.5
2011,143.1
2012,123.4
2013,80.7
2014,154.2
2015,121.5
2016,84.1
2017,118.6
2018,103.3
2019,80.4
2020,42
