UF,RS
Cidade,TRIUNFO
Nome Posto,TRIUNFO
Latitude,-29.941944444444445
Longitude,-51.69416666666666
Codigo,2951032
Qtd. Anos,28
Ano,Maxima
1951,34.9
1952,84.8
1953,69.6
1954,84.8
1955,71.4
1956,171.6
1957,65
1958,72.6
1959,123.8
1960,65.5
1961,131
1962,63.5
1963,55
1964,63
1965,88
1966,86
1967,69
1968,81.2
1969,52
1970,73.6
1971,52
1972,112.4
1973,81.4
1974,136.7
1975,55.2
1976,65.6
1977,90.6
1978,69.6
