UF,RS
Cidade,RIO PARDO
Nome Posto,RIO PARDO
Latitude,-29.983333333333334
Longitude,-52.36666666666667
Codigo,2952011
Qtd. Anos,25
Ano,Maxima
1951,71.6
1952,82.4
1953,74.6
1954,87.2
1955,110.8
1956,140.9
1959,122
1960,84.4
1961,85.2
1962,79.5
1963,50
1964,40
1965,75
1966,75
1967,80.4
1968,55.2
1969,66.8
1970,68
1971,72.8
1972,146
1973,79.4
1974,79
1975,75.7
1976,78
1977,73.4
