UF,RS
Cidade,MONTE ALEGRE DOS CAMPOS
Nome Posto,MONTE ALEGRE DOS CAMPOS
Latitude,-28.683888888888887
Longitude,-50.780833333333334
Codigo,2850020
Qtd. Anos,18
Ano,Maxima
2003,145.5
2004,73.8
2005,87.3
2006,60.2
2007,131.7
2008,112.3
2009,59.1
2010,77.1
2011,86.9
2012,73.5
2013,63.1
2014,92.9
2015,99.5
2016,79.7
2017,51.1
2018,84.7
2019,101.5
2020,41.1
