UF,RS
Cidade,RONDA ALTA
Nome Posto,RONDA ALTA
Latitude,-27.783333333333335
Longitude,-52.8
Codigo,2752012
Qtd. Anos,24
Ano,Maxima
1959,75.2
1960,74.4
1961,77.2
1962,68
1963,125
1964,77.4
1965,90.2
1966,112.8
1967,73.2
1968,102
1969,95
1970,111.6
1971,103.2
1972,119.2
1973,108
1974,144
1975,91.4
1976,85.4
1977,160.4
1978,87.2
1979,90.4
1980,83
1981,97.2
1982,65.8
