UF,RS
Cidade,BARRA DO GUARITA
Nome Posto,BARRA DO GUARITA
Latitude,-27.203333333333333
Longitude,-53.72972222222222
Codigo,2753024
Qtd. Anos,18
Ano,Maxima
2003,134.3
2004,83
2005,149.2
2006,95
2007,99
2008,116.5
2009,117.6
2010,143.6
2011,165.8
2012,115.8
2013,101.1
2014,142.7
2015,120.4
2016,100
2017,115
2018,102.4
2019,82.5
2020,65.4
