UF,RS
Cidade,VENANCIO AIRES
Nome Posto,DEODORO
Latitude,-29.470277777777778
Longitude,-52.249722222222225
Codigo,2952037
Qtd. Anos,17
Ano,Maxima
2004,111.5
2005,105.7
2006,78
2007,99.6
2008,108.2
2009,80.3
2010,67.3
2011,115.2
2012,122
2013,95.6
2014,105.5
2015,143.3
2016,122
2017,125
2018,161
2019,123
2020,86
