UF,RS
Cidade,CACHOEIRA DO SUL
Nome Posto,BARRO VERMELHO
Latitude,-30.140555555555554
Longitude,-53.15888888888889
Codigo,3053021
Qtd. Anos,35
Ano,Maxima
1986,95
1987,68
1988,61.2
1989,69
1990,83.2
1991,57.6
1992,165
1993,50
1994,46.8
1995,47.8
1996,55.8
1997,112.8
1998,122.5
1999,94.5
2000,73.6
2001,81.8
2002,103.1
2003,119.6
2004,81.6
2005,84.3
2006,90.5
2007,80.6
2008,80
2009,110
2010,53.5
2011,78.2
2012,104.5
2013,156.7
2014,95
2015,154.7
2016,185.3
2017,100.5
2018,110.5
2019,78.8
2020,49
