UF,RS
Cidade,CACHOEIRA DO SUL
Nome Posto,PASSO SAO LOURENCO
Latitude,-30.00888888888889
Longitude,-53.015
Codigo,2953037
Qtd. Anos,34
Ano,Maxima
1986,119
1987,66.1
1988,80.1
1989,54.1
1990,112.8
1991,86.2
1992,120.3
1993,120.2
1994,97.5
1995,77
1996,88
1997,96.5
1998,98
1999,84.1
2000,72
2001,99.5
2002,112.1
2003,144.2
2004,58.2
2005,97.7
2006,65.6
2007,97.3
2008,74.5
2009,104.3
2010,112.5
2011,78.8
2012,74.6
2013,118.3
2014,73.3
2015,144.7
2016,116.2
2017,86.2
2018,121.5
2019,87.5
