UF,RS
Cidade,VILA NOVA DO SUL
Nome Posto,VILA NOVA
Latitude,-30.342499999999998
Longitude,-53.88027777777778
Codigo,3053024
Qtd. Anos,17
Ano,Maxima
2004,60
2005,94.5
2006,95.8
2007,93.6
2008,83.5
2009,88.8
2010,92
2011,66.2
2012,101.7
2013,104.8
2014,101
2015,127.5
2016,103
2017,103
2018,106.5
2019,80.5
2020,55
