UF,RS
Cidade,ITACURUBI
Nome Posto,ITACUMBI
Latitude,-28.773888888888887
Longitude,-55.257222222222225
Codigo,2855008
Qtd. Anos,21
Ano,Maxima
2000,84.5
2001,91.1
2002,907.5
2003,80.3
2004,80.7
2005,100.9
2006,98
2007,85.3
2008,73.9
2009,93.1
2010,116.7
2011,120.8
2012,84.3
2013,100.2
2014,120.4
2015,130
2016,131
2017,153.5
2018,123.5
2019,80
2020,36.5
