UF,RS
Cidade,SAO FRANCISCO DE PAULA
Nome Posto,UHE BUGRES BARRAMENTO SALTO
Latitude,-29.31527777777778
Longitude,-50.68055555555555
Codigo,2950006
Qtd. Anos,28
Ano,Maxima
1941,110
1942,138.1
1943,65.1
1944,70.9
1945,61.2
1946,66.3
1947,70
1961,61
1962,52.2
1963,70
1964,76
1965,68
1966,79
1967,113.4
1968,44.2
1969,49.2
1970,63
1971,64.2
1972,90.4
1973,80.4
1974,68
1975,73
1976,57
1977,118
1978,77
1979,72.4
1980,112
2009,38
