UF,RS
Cidade,PANAMBI
Nome Posto,PANAMBI
Latitude,-28.344444444444445
Longitude,-53.541666666666664
Codigo,2853034
Qtd. Anos,18
Ano,Maxima
2003,130
2004,70
2005,112
2006,101.7
2007,74.2
2008,117.7
2009,59.1
2010,135.1
2011,186
2012,101.4
2013,104.2
2014,115
2015,121.1
2016,82
2017,136.3
2018,102.6
2019,86.6
2020,72.1
