UF,RS
Cidade,SAO GABRIEL
Nome Posto,CERRO BATOVI
Latitude,-30.563333333333333
Longitude,-54.44916666666666
Codigo,3054021
Qtd. Anos,17
Ano,Maxima
2004,60.3
2005,67.2
2006,65.5
2007,73.1
2008,120.6
2009,91
2010,74.4
2011,84.4
2012,83.3
2013,122.2
2014,144.4
2015,128
2016,71.1
2017,86.6
2018,138
2019,95
2020,30
