UF,RS
Cidade,LAGOA VERMELHA
Nome Posto,CAPAO DO CEDRO
Latitude,-28.087777777777777
Longitude,-51.544444444444444
Codigo,2851050
Qtd. Anos,18
Ano,Maxima
2003,120.4
2004,67.4
2005,135
2006,61.4
2007,75
2008,60.3
2009,67.8
2010,100.5
2011,92.9
2012,76.6
2013,95.2
2014,120
2015,100.5
2016,115.7
2017,98.1
2018,70.2
2019,67.1
2020,45.6
