UF,RS
Cidade,PELOTAS
Nome Posto,PELOTAS
Latitude,-31.75
Longitude,-52.35
Codigo,3152014
Qtd. Anos,35
Ano,Maxima
1943,57.2
1944,76.4
1945,52.8
1946,78.2
1947,91.7
1948,105.8
1949,80
1950,67.4
1951,61.4
1952,97.8
1953,92.9
1954,131.4
1955,99.8
1956,82.2
1957,66.6
1958,69.8
1959,125.6
1960,92.4
1961,83.8
1962,151
1963,64.1
1964,89.4
1965,52.8
1966,78.6
1967,55.4
1968,69.9
1969,80.6
1970,65.3
1980,66.4
1983,76.2
1984,105.4
1994,97.6
1996,82.6
1997,120.6
1998,103.8
