UF,RS
Cidade,SAO GABRIEL
Nome Posto,BOM RETIRO
Latitude,-29.989722222222223
Longitude,-54.48861111111111
Codigo,2954033
Qtd. Anos,21
Ano,Maxima
2000,62.8
2001,140.7
2002,81.4
2003,99.3
2004,112
2005,94.4
2006,76.2
2007,80
2008,84.3
2009,138.8
2010,159.5
2011,115.6
2012,101
2013,163.1
2014,83
2015,122.6
2016,92.6
2017,88.2
2018,87.8
2019,126.6
2020,56.4
