UF,RS
Cidade,SAO FRANCISCO DE PAULA
Nome Posto,UHE BUGRES BARRAMENTO DIVISA
Latitude,-29.299444444444447
Longitude,-50.569722222222225
Codigo,2950005
Qtd. Anos,20
Ano,Maxima
1961,75
1962,53
1963,72.2
1964,70.2
1965,80.4
1966,67
1967,116.6
1968,52
1969,69.3
1970,75
1971,72.2
1972,67.2
1973,91.4
1974,69.4
1975,63.4
1976,70.4
1977,85.2
1978,70.4
1979,75.2
1980,135.4
