UF,RS
Cidade,TAVARES
Nome Posto,TAVARES
Latitude,-31.290000000000003
Longitude,-51.095555555555556
Codigo,3151004
Qtd. Anos,29
Ano,Maxima
1992,42.1
1993,48.3
1994,68.5
1995,55.3
1996,53
1997,71.6
1998,68.1
1999,70.2
2000,83.5
2001,98.9
2002,103.5
2003,75.3
2004,99.8
2005,61.2
2006,82.1
2007,112.4
2008,86.2
2009,55.2
2010,104.2
2011,95.5
2012,104.6
2013,108.1
2014,129
2015,117.5
2016,140.7
2017,81.7
2018,105.1
2019,98.6
2020,69.3
