UF,RS
Cidade,ERNESTINA
Nome Posto,ERNESTINA
Latitude,-28.5
Longitude,-52.56666666666667
Codigo,2852011
Qtd. Anos,33
Ano,Maxima
1948,16.2
1949,75.4
1950,123.9
1951,85
1952,71.2
1953,109.8
1954,84.2
1955,71.2
1956,151.2
1957,66.8
1958,62.6
1959,94.4
1960,90.4
1961,75.4
1962,100.4
1963,70.4
1964,82.4
1965,186
1966,110.4
1967,83.4
1968,57.2
1969,72.4
1970,97.4
1971,93.8
1972,93.6
1973,81.2
1974,78.8
1975,111.4
1976,65.4
1977,89
1978,128.4
1979,102.4
1985,41.6
