UF,RS
Cidade,SAO FRANCISCO DE PAULA
Nome Posto,UHE BUGRES BARRAMENTO BLANG
Latitude,-29.326666666666668
Longitude,-50.617777777777775
Codigo,2950004
Qtd. Anos,23
Ano,Maxima
1958,42
1959,109.8
1960,53.6
1961,54.8
1962,40.8
1963,58.2
1964,55.6
1965,56.5
1966,55.1
1967,98.2
1968,35.2
1969,55.4
1970,54.2
1971,62.5
1972,84.8
1973,86
1974,60.3
1975,73.6
1976,57
1977,77.5
1978,125.7
1979,62.2
1980,116.2
