UF,RS
Cidade,PORTO MAUA
Nome Posto,PORTO MAUA
Latitude,-27.59
Longitude,-54.66361111111111
Codigo,2754015
Qtd. Anos,18
Ano,Maxima
2003,112.9
2004,79.5
2005,122.3
2006,140.3
2007,94.3
2008,123.5
2009,106.7
2010,95.7
2011,132.5
2012,78.8
2013,87.6
2014,149.5
2015,148.4
2016,103.5
2017,135
2018,135.7
2019,105.6
2020,47
