UF,RS
Cidade,SAO GABRIEL
Nome Posto,PASSO DO ROCHA
Latitude,-30.232499999999998
Longitude,-53.99333333333333
Codigo,3053004
Qtd. Anos,22
Ano,Maxima
1999,40.6
2000,76.1
2001,95.4
2002,104.3
2003,104.3
2004,57.9
2005,73.5
2006,96.2
2007,65.6
2008,69.3
2009,93.5
2010,58.5
2011,75.3
2012,112.1
2013,145.7
2014,97.8
2015,81.3
2016,84.7
2017,110.7
2018,97.5
2019,112.5
2020,70.1
