UF,RS
Cidade,SAO BORJA
Nome Posto,SAMBURA
Latitude,-28.405555555555555
Longitude,-55.61027777777778
Codigo,2855012
Qtd. Anos,17
Ano,Maxima
2004,86.6
2005,102
2006,112.5
2007,100
2008,124.5
2009,95.6
2010,143.2
2011,132
2012,87.8
2013,112.8
2014,102.5
2015,168
2016,160
2017,192.8
2018,125.1
2019,122.2
2020,65.2
