UF,RS
Cidade,NOVA ROMA DO SUL
Nome Posto,NOVA ROMA
Latitude,-28.983333333333334
Longitude,-51.4
Codigo,2851018
Qtd. Anos,27
Ano,Maxima
1952,70.2
1953,89.2
1954,72.5
1955,80
1956,47
1957,82
1958,66.3
1959,93
1960,79
1961,93
1962,50
1963,70.8
1964,56.4
1965,94.2
1966,98
1967,103.3
1968,67.8
1969,57.3
1970,57.1
1971,73
1972,71.3
1973,80.2
1974,57
1975,75.6
1976,58.4
1977,66
1978,47
