UF,RS
Cidade,MUITOS CAPOES
Nome Posto,MUITOS CAPOES
Latitude,-28.323888888888888
Longitude,-51.211111111111116
Codigo,2851051
Qtd. Anos,18
Ano,Maxima
2003,109.5
2004,53.6
2005,107.6
2006,102
2007,81.5
2008,102.3
2009,57.1
2010,134.1
2011,79.5
2012,86.7
2013,110
2014,104.6
2015,106.4
2016,84.7
2017,70
2018,58.1
2019,53.4
2020,74.7
