UF,RS
Cidade,GLORINHA
Nome Posto,AGROPECUARIA ANJU
Latitude,-29.816666666666666
Longitude,-50.7425
Codigo,2950059
Qtd. Anos,29
Ano,Maxima
1991,48.1
1992,104.2
1993,75.7
1994,105
1995,93.3
1996,69.4
1997,88.9
1998,92
1999,94.3
2000,50.3
2001,85.5
2002,67.3
2003,93.3
2004,78.3
2005,74.8
2006,60.7
2007,551.4
2008,93.7
2009,73.7
2010,55.3
2011,83.3
2012,88.9
2013,118.2
2014,106.7
2015,82
2016,90.5
2017,80
2018,50.5
2019,79
