UF,RS
Cidade,DOIS LAJEADOS
Nome Posto,DOIS LAJEADOS
Latitude,-28.983333333333334
Longitude,-51.833333333333336
Codigo,2851006
Qtd. Anos,28
Ano,Maxima
1951,57
1952,51.4
1953,93.6
1954,69.6
1955,105
1956,145
1957,75
1958,56.3
1959,107.2
1960,69
1961,97.2
1962,54.2
1963,54.8
1964,52.8
1965,87.6
1966,92
1967,106
1968,49.6
1969,70.7
1970,88.4
1971,128.6
1972,109.8
1973,112.8
1974,84.6
1975,111
1976,74.8
1977,99
1978,69.2
