UF,RS
Cidade,COTIPORA
Nome Posto,COTIPORA
Latitude,-28.999722222222225
Longitude,-51.7
Codigo,2851037
Qtd. Anos,28
Ano,Maxima
1951,79.5
1952,47
1953,79
1954,86.4
1955,102
1956,154
1957,98
1958,81.5
1959,105.8
1960,72.2
1961,88.3
1962,63.8
1963,65.4
1964,46
1965,61.8
1966,87.5
1967,65
1968,46.2
1969,54
1970,73.2
1971,90
1972,96.2
1973,90.2
1974,65.2
1975,105
1976,74
1977,95
1978,67.6
