UF,RS
Cidade,ALEGRETE
Nome Posto,ALEGRETE
Latitude,-29.784444444444446
Longitude,-55.77388888888889
Codigo,2955013
Qtd. Anos,34
Ano,Maxima
1986,110.7
1987,109
1988,70.5
1989,76
1990,123.7
1991,100.1
1992,152.5
1993,152.5
1994,75
1995,122.5
1996,112.3
1997,106.7
1998,99
1999,75.8
2000,166.8
2001,43.9
2002,91
2003,161.3
2004,84.5
2005,90.7
2006,61.7
2007,160
2008,98.1
2009,126.9
2010,112
2011,102.1
2012,101
2013,110.5
2014,183.9
2015,129.6
2016,116.6
2017,135.3
2018,112
2019,220.9
