UF,RS
Cidade,MAQUINE
Nome Posto,LAGOA DOS QUADROS
Latitude,-29.65
Longitude,-50.11666666666667
Codigo,2950018
Qtd. Anos,32
Ano,Maxima
1947,20
1948,87.4
1949,66.4
1950,80.6
1951,85
1952,80.4
1953,83.4
1954,103
1955,56.6
1956,155
1957,142
1958,64
1959,63
1960,152.2
1961,92
1962,58
1963,109.8
1964,105
1965,91
1966,112.6
1967,87.2
1968,82.5
1969,112.4
1970,129
1971,106.2
1972,78
1973,94
1974,141
1975,81.6
1976,93.7
1977,110.6
1978,68.3
