UF,RS
Cidade,TAQUARI
Nome Posto,TAQUARI
Latitude,-29.8
Longitude,-51.81666666666667
Codigo,2951030
Qtd. Anos,36
Ano,Maxima
1932,67
1933,70.6
1934,67.5
1935,72.4
1936,65.5
1937,89
1938,65
1939,65
1940,68
1941,110.5
1942,65
1943,73.7
1944,108.2
1945,79.4
1946,64.1
1947,79.1
1948,59.3
1949,73.7
1950,91
1951,65.7
1952,76.8
1953,69.9
1954,107
1955,75
1956,126.1
1957,77.6
1958,91.2
1959,120.1
1960,63
1961,71.3
1962,56.7
1963,52.2
1964,63.2
1965,71.7
1966,86.9
1967,39.1
