UF,RS
Cidade,PLANALTO
Nome Posto,PLANALTO
Latitude,-27.308333333333334
Longitude,-53.04833333333333
Codigo,2753026
Qtd. Anos,18
Ano,Maxima
2003,82.5
2004,67.8
2005,97.3
2006,108
2007,94.5
2008,135.5
2009,95.7
2010,101.5
2011,123.9
2012,79.5
2013,77.5
2014,138.7
2015,204.6
2016,98.1
2017,102.7
2018,93.5
2019,114.5
2020,64.5
