UF,RS
Cidade,SANTO ANTONIO DA PATRULHA
Nome Posto,SANTO ANTONIO DA PATRULHA
Latitude,-29.831666666666667
Longitude,-50.54861111111111
Codigo,2950060
Qtd. Anos,29
Ano,Maxima
1991,41.9
1992,65.5
1993,74.5
1994,63.8
1995,76.8
1996,58.6
1997,80.8
1998,61.3
1999,100.3
2000,80
2001,85.3
2002,79.5
2003,92.8
2004,93.4
2005,55.4
2006,65.7
2007,57.1
2008,112.4
2009,73
2010,48.5
2011,44.6
2012,46.3
2013,45.9
2014,51
2015,48.8
2016,50.5
2017,104.2
2018,55.5
2019,73.5
