UF,RS
Cidade,SAO GABRIEL
Nome Posto,RS-473
Latitude,-30.480555555555554
Longitude,-54.19833333333333
Codigo,3054020
Qtd. Anos,17
Ano,Maxima
2004,66.8
2005,87.1
2006,98.9
2007,77.4
2008,92.7
2009,112.3
2010,72.6
2011,97.6
2012,93.4
2013,134
2014,99.2
2015,106.1
2016,164.7
2017,106.5
2018,115.3
2019,144.5
2020,27.3
