UF,RS
Cidade,CAMPINA DAS MISSOES
Nome Posto,CAMPINA DAS MISSOES
Latitude,-27.9875
Longitude,-54.83361111111111
Codigo,2754013
Qtd. Anos,17
Ano,Maxima
2003,145.6
2004,73.1
2005,97.5
2006,103
2007,115
2008,111.5
2009,90
2010,114
2011,110
2012,98
2013,149.5
2014,148
2015,116.5
2016,151
2017,147
2018,135.5
2019,107
