UF,RS
Cidade,SANTO ANTONIO DA PATRULHA
Nome Posto,FAZENDA NOSSA SENHORA CONCEICAO
Latitude,-29.960833333333333
Longitude,-50.599444444444444
Codigo,2950062
Qtd. Anos,29
Ano,Maxima
1991,50.7
1992,80.7
1993,77.1
1994,290.7
1995,53.5
1996,106.3
1997,128
1998,73
1999,86.1
2000,81.8
2001,101.3
2002,65
2003,79.9
2004,122.7
2005,107.3
2006,84.2
2007,189
2008,149.5
2009,98.2
2010,45.1
2011,85.7
2012,81
2013,86
2014,92.7
2015,96.7
2016,86
2017,90
2018,50.9
2019,87.2
