UF,RS
Cidade,SOLEDADE
Nome Posto,SOLEDADE
Latitude,-28.813055555555557
Longitude,-52.51138888888889
Codigo,2852053
Qtd. Anos,17
Ano,Maxima
2004,42.4
2005,80.4
2006,107.1
2007,80.1
2008,121.5
2009,95.1
2010,144.3
2011,125.7
2012,113.1
2013,101.2
2014,103.7
2015,102.5
2016,103.7
2017,124.2
2018,77.3
2019,120.7
2020,71.5
