UF,RS
Cidade,ACEGUA
Nome Posto,ACEGUA
Latitude,-31.86888888888889
Longitude,-54.163888888888884
Codigo,3154007
Qtd. Anos,21
Ano,Maxima
2000,88.8
2001,104.6
2002,140
2003,81.7
2004,80.7
2005,90
2006,67
2007,150.8
2008,132.1
2009,140
2010,70
2011,75
2012,70
2013,128
2014,110
2015,135
2016,76.3
2017,136
2018,94.8
2019,79.3
2020,32.1
