UF,RS
Cidade,PONTAO
Nome Posto,PONTAO
Latitude,-28.066666666666666
Longitude,-52.666666666666664
Codigo,2852022
Qtd. Anos,24
Ano,Maxima
1959,75.1
1960,76.2
1961,88
1962,75
1963,94.4
1964,70
1965,106.2
1966,72.1
1967,82
1968,71.2
1969,72.1
1970,117.2
1971,120.2
1972,98.5
1973,99.6
1974,116.4
1975,84.3
1976,93.3
1977,100.4
1978,82.2
1979,69.4
1980,91.1
1981,69
1982,91.2
