UF,RS
Cidade,ALTO ALEGRE
Nome Posto,UHE PASSO REAL MONTANTE 1
Latitude,-28.749166666666667
Longitude,-52.97944444444445
Codigo,2852019
Qtd. Anos,24
Ano,Maxima
1959,122
1960,143
1961,71.2
1962,53.2
1963,113.8
1964,64.6
1965,60
1966,78.1
1967,72.1
1968,84.2
1969,67.3
1970,100.1
1971,117.5
1972,106.2
1973,140.4
1974,119.3
1975,96.5
1976,78.3
1977,117.1
1978,108.3
1979,60.2
1980,103.2
1981,55.3
1982,119.3
