UF,RS
Cidade,RIO GRANDE
Nome Posto,RIO GRANDE/REGATAS
Latitude,-32.03
Longitude,-52.07916666666667
Codigo,3252024
Qtd. Anos,36
Ano,Maxima
1985,31.2
1986,32.2
1987,30.3
1988,39
1989,30
1990,42
1991,26
1992,27
1993,118
1994,17.9
1995,121.5
1996,98.2
1997,80.3
1998,66.6
1999,67.3
2000,92.5
2001,60.2
2002,118.3
2003,103.8
2004,122.4
2005,160.3
2006,75.8
2007,94.8
2008,91.4
2009,100.1
2010,52.5
2011,195.6
2012,74.5
2013,104
2014,80.8
2015,97.6
2016,70.3
2017,80.4
2018,96.5
2019,62.6
2020,33.4
