UF,RS
Cidade,SARANDI
Nome Posto,SARANDI
Latitude,-27.933333333333334
Longitude,-52.916666666666664
Codigo,2752013
Qtd. Anos,35
Ano,Maxima
1948,75.2
1949,81.3
1950,82
1951,116.4
1952,80
1953,97.7
1954,104
1955,77.5
1956,70.1
1957,103.2
1958,66
1959,101
1960,101
1961,78.4
1962,84
1963,104.1
1964,77.2
1965,100
1966,91
1967,91.4
1968,101
1969,111
1970,135.6
1971,103
1972,102
1973,85.8
1974,135.4
1975,60.4
1976,70.8
1977,98.4
1978,55.2
1979,95.4
1980,98.6
1981,45.2
1982,60.4
