UF,RS
Cidade,CAMPESTRE DA SERRA
Nome Posto,KORFF
Latitude,-28.766666666666666
Longitude,-50.999722222222225
Codigo,2850013
Qtd. Anos,30
Ano,Maxima
1952,56
1953,54
1954,23.1
1955,23
1956,174.4
1957,65.2
1958,65.1
1959,65.4
1960,91.3
1961,72.3
1962,41
1963,65
1964,70
1965,90.3
1966,95
1967,53.3
1968,46
1969,90.2
1970,60.1
1971,77.1
1972,99.2
1973,80.6
1974,98.1
1975,81.1
1976,75
1977,96
1978,60
1979,64
1980,85
1981,53.4
