UF,RS
Cidade,LAVRAS DO SUL
Nome Posto,IBARE
Latitude,-30.774444444444445
Longitude,-54.224722222222226
Codigo,3054019
Qtd. Anos,22
Ano,Maxima
1999,30.9
2000,94.2
2001,159.4
2002,101.9
2003,73.4
2004,120
2005,55.7
2006,60.4
2007,90
2008,83
2009,116.7
2010,48.7
2011,70
2012,60.3
2013,133
2014,79
2015,75
2016,74
2017,90.6
2018,79.6
2019,129.3
2020,27.8
