UF,RS
Cidade,MACAMBARA
Nome Posto,CUNHA
Latitude,-28.8975
Longitude,-56.085
Codigo,2856007
Qtd. Anos,35
Ano,Maxima
1986,147.8
1987,191
1988,105.2
1989,104.7
1990,107.3
1991,123.7
1992,90.3
1993,132.5
1994,84
1995,93.7
1996,64.9
1997,132.3
1998,105.7
1999,141.5
2000,95
2001,88.4
2002,175.3
2003,148.6
2004,64.3
2005,112.4
2006,77.9
2007,69.3
2008,84.6
2009,124.5
2010,121.4
2011,147.5
2012,141.1
2013,146.4
2014,98.7
2015,117.9
2016,94.5
2017,112.4
2018,116.1
2019,117.4
2020,23.7
