UF,RS
Cidade,MARAU
Nome Posto,PCH CAPIGUI BARRAMENTO
Latitude,-28.351111111111113
Longitude,-52.21472222222223
Codigo,2852005
Qtd. Anos,27
Ano,Maxima
1956,41.9
1957,85.6
1958,62.5
1959,84.4
1960,79.8
1961,79.6
1962,46.3
1963,106
1964,79.6
1965,139.5
1966,98
1967,97.8
1968,71.6
1969,84.6
1970,112.8
1971,67.4
1972,102.4
1973,75
1974,87.5
1975,147
1976,85.4
1977,103
1978,68
1979,90.3
1980,83
1981,125
1982,80
