UF,RS
Cidade,TAPES
Nome Posto,TAPES
Latitude,-30.65611111111111
Longitude,-51.49722222222222
Codigo,3051039
Qtd. Anos,17
Ano,Maxima
2004,23.5
2005,118
2006,87
2007,85.5
2008,91.3
2009,96.6
2010,58.6
2011,66.9
2012,139.5
2013,123
2014,90.1
2015,135.6
2016,81.4
2017,75.6
2018,57.5
2019,87.7
2020,98.9
