UF,RS
Cidade,MARCELINO RAMOS
Nome Posto,MARCELINO RAMOS
Latitude,-27.46472222222222
Longitude,-51.903055555555554
Codigo,2751018
Qtd. Anos,33
Ano,Maxima
1987,71
1988,91.7
1989,14.1
1991,50.5
1992,90.8
1993,55.1
1994,103.1
1995,68.3
1996,73.1
1997,84.2
1998,135.8
1999,106
2000,66.4
2001,65.1
2002,64.4
2003,90.2
2004,66.6
2005,78.4
2006,130
2007,74
2008,78
2009,81.5
2010,91
2011,123
2012,80
2013,67.2
2014,116
2015,93
2016,76.2
2017,124
2018,72
2019,76.5
2020,28
