UF,RS
Cidade,GUAPORE
Nome Posto,GUAPORE
Latitude,-28.844444444444445
Longitude,-51.87916666666667
Codigo,2851044
Qtd. Anos,35
Ano,Maxima
1985,59.5
1986,113.6
1987,98.5
1988,113.1
1989,107.6
1990,87.5
1991,63.2
1992,64.8
1993,95.7
1994,180
1996,76.8
1997,80
1998,126
1999,62.8
2000,87
2001,127.5
2002,73.5
2003,160.7
2004,56.7
2005,137.2
2006,96.4
2007,82.3
2008,110
2009,52.2
2010,138.6
2011,100.5
2012,91.5
2013,72.6
2014,81
2015,90.4
2016,80.1
2017,177.7
2018,70.4
2019,110
2020,28.9
