UF,RS
Cidade,SERTAO
Nome Posto,INHUPACA
Latitude,-27.95
Longitude,-52.516666666666666
Codigo,2752001
Qtd. Anos,20
Ano,Maxima
1962,75
1963,77.2
1964,100
1965,105.1
1966,100.1
1967,100
1968,75
1969,170.5
1970,139
1971,82.2
1972,165
1973,131
1974,149.1
1975,77.2
1976,78
1977,116.8
1978,76
1979,84.6
1980,81.6
1981,86.6
