UF,RS
Cidade,BOSSOROCA
Nome Posto,BOSSOROCA
Latitude,-28.702777777777776
Longitude,-54.92444444444444
Codigo,2850019
Qtd. Anos,19
Ano,Maxima
2002,73.3
2003,107.2
2004,99.3
2005,107.4
2006,119
2007,111
2008,81
2009,100.2
2010,98.7
2011,106
2012,103
2013,83.3
2014,81
2015,96
2016,110
2017,134.5
2018,112
2019,105
2020,120.8
