UF,RS
Cidade,RIO GRANDE
Nome Posto,RIO GRANDE
Latitude,-32.07888888888889
Longitude,-52.166666666666664
Codigo,3252020
Qtd. Anos,27
Ano,Maxima
1961,100.7
1962,62
1963,66.5
1964,42.1
1965,65.9
1966,179
1967,59
1968,58.9
1969,82
1970,95.6
1975,86.2
1976,82
1977,156.9
1978,82
1981,59.2
1982,104.6
1983,194
1984,55.8
1985,53.2
1991,54.6
1992,103.5
1993,56
1994,49.2
1995,86.6
1996,67.6
1997,100.7
1998,59.2
