UF,RS
Cidade,CAMPO NOVO
Nome Posto,CAMPO NOVO
Latitude,-27.6875
Longitude,-53.801944444444445
Codigo,2753025
Qtd. Anos,18
Ano,Maxima
2003,81.1
2004,75
2005,115
2006,131.2
2007,105.5
2008,74.3
2009,132
2010,110.3
2011,123.2
2012,113.1
2013,110.7
2014,143.7
2015,117.3
2016,85.7
2017,135.6
2018,139.4
2019,80
2020,60.2
