UF,RS
Cidade,SAO FRANCISCO DE PAULA
Nome Posto,CAZUZA FERREIRA
Latitude,-28.9375
Longitude,-50.65416666666667
Codigo,2850016
Qtd. Anos,18
Ano,Maxima
2003,147.5
2004,65.9
2005,118.1
2006,82.8
2007,76.4
2008,100.9
2009,78.1
2010,81.4
2011,148.7
2012,90.3
2013,150.3
2014,89.3
2015,98.4
2016,148.5
2017,71.1
2018,109.5
2019,62.1
2020,18.3
