UF,RJ
Cidade,ITAGUAI
Nome Posto,COROA GRANDE
Latitude,-22.904444444444444
Longitude,-43.867777777777775
Codigo,2243250
Qtd. Anos,32
Ano,Maxima
1989,154.7
1990,90.5
1991,106.7
1992,245.7
1993,106.4
1994,158.4
1995,132.9
1996,270.2
1997,104.5
1998,142.3
1999,123.4
2000,98.2
2001,105.8
2002,77.2
2003,68.6
2004,87.3
2005,152.1
2006,61.9
2007,112.4
2008,80.6
2009,92.5
2010,144.5
2011,93.1
2012,42.7
2013,76.4
2014,62.1
2015,59.3
2016,105.9
2017,94.8
2018,86.3
2019,205
2020,49.4
