UF,RJ
Cidade,MACAE
Nome Posto,MACAE  
Latitude,-22.383333333333333
Longitude,-41.8
Codigo,2241020
Qtd. Anos,24
Ano,Maxima
1961,78.6
1962,170.6
1963,44.8
1964,126.4
1965,58.6
1966,122.5
1967,99.6
1968,76.5
1969,88.4
1970,67.3
1975,65.1
1976,116.3
1977,117.2
1978,50.4
1979,34.5
1980,62.4
1981,35.5
1982,37.3
1983,56.3
1986,41.6
1987,191
1988,54.8
1989,94.3
1990,36.7
