UF,RJ
Cidade,CORDEIRO
Nome Posto,CORDEIRO
Latitude,-22.033333333333335
Longitude,-42.38333333333333
Codigo,2242074
Qtd. Anos,22
Ano,Maxima
1975,54
1976,62
1977,44.2
1979,25.4
1981,8.8
1982,46.1
1983,76.1
1984,74.2
1985,124.9
1986,48.4
1987,43.7
1988,91.6
1989,91.5
1990,60.6
1991,61.2
1992,116
1993,69.4
1994,70.9
1995,61.5
1996,76.1
1997,120
1998,91.3
