UF,RJ
Cidade,CARMO
Nome Posto,CARMO
Latitude,-21.933333333333334
Longitude,-42.61666666666667
Codigo,2142053
Qtd. Anos,33
Ano,Maxima
1961,89
1962,103
1963,82
1964,83.4
1965,77.6
1966,80.2
1967,105.6
1968,93.6
1969,141
1970,84.2
1975,65.6
1976,112.2
1977,26.2
1979,133
1980,164
1981,80.2
1982,80.4
1983,70.1
1984,61.6
1985,146.4
1986,35.8
1987,110
1988,77.8
1989,82.7
1990,63.9
1991,108
1992,130.8
1993,63.8
1994,83.8
1995,95.8
1996,87.3
1997,110
1998,70.6
