UF,RJ
Cidade,ANGRA DOS REIS
Nome Posto,BRACUI
Latitude,-22.93611111111111
Longitude,-44.391666666666666
Codigo,2244149
Qtd. Anos,31
Ano,Maxima
1990,122.7
1991,170
1992,185.6
1993,121.7
1994,202.8
1995,111.5
1996,116.5
1997,100.9
1998,100.8
1999,143.9
2000,163.2
2001,126.9
2002,181.3
2003,152.6
2004,151.3
2005,102
2006,114.1
2007,154.8
2008,158
2009,114.1
2010,197.5
2011,135.2
2012,73.1
2013,224.3
2014,147.1
2015,75.6
2016,94
2017,137
2018,99.2
2019,104.4
2020,64.5
