UF,RJ
Cidade,RIO DE JANEIRO
Nome Posto,MENDANHA - 6DR
Latitude,-22.8625
Longitude,-43.54333333333333
Codigo,2243097
Qtd. Anos,25
Ano,Maxima
1970,61
1971,216.4
1972,38.6
1973,83.1
1974,63.9
1975,101
1976,49.4
1977,85.4
1978,107.5
1979,71.3
1980,100.4
1981,86.2
1982,66.6
1983,87.2
1984,80.8
1985,177.3
1986,97
1987,108.1
1988,182.4
1989,54.6
1990,83.2
1991,82.6
1992,140.2
1993,51.5
1994,97.8
