UF,RJ
Cidade,CACHOEIRAS DE MACACU
Nome Posto,JAPUIBA (P-37R)
Latitude,-22.56138888888889
Longitude,-42.69361111111111
Codigo,2242090
Qtd. Anos,19
Ano,Maxima
1976,91.6
1977,91.2
1978,84.8
1979,69.8
1980,89.7
1981,114.8
1982,73.4
1983,66.3
1984,47.3
1985,99.3
1986,101.2
1987,81
1988,67
1989,100.3
1990,92.9
1991,73.3
1992,82
1993,68.8
1994,116.6
