UF,RJ
Cidade,BARRA MANSA
Nome Posto,QUATIS
Latitude,-22.388055555555557
Longitude,-44.16833333333333
Codigo,2244049
Qtd. Anos,19
Ano,Maxima
2002,76.9
2003,67.7
2004,53.9
2005,84
2006,51.3
2007,110
2008,60
2009,95.9
2010,100
2011,133.7
2012,70.9
2013,75.4
2014,62.9
2015,78.9
2016,72.6
2017,72.1
2018,54.5
2019,72.3
2020,57.8
